
OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2870,16/2/2010,66363,$ 33.79,UJ2Q6,9,17/2/2010
1243,15/9/2009,66479,$ 115.56,ZSHGM,4,15/9/2009
1347,1/10/2009,66479,$ 54.71,4MAZV,6,1/10/2009
1392,9/10/2009,66479,$ 52.13,SUUK3,5,9/10/2009
1486,22/10/2009,66479,$ 48.52,ABVMA,6,22/10/2009
1695,11/11/2009,66479,$ 59.18,JGELE,11,11/11/2009
1918,2/12/2009,66479,$ 74.94,WJKTX,11,2/12/2009
2005,10/12/2009,66479,$ 55.70,KBQKT,6,10/12/2009
2103,21/12/2009,66479,$ 74.97,HG3ZZ,18,21/12/2009
2172,30/12/2009,66479,$ 53.84,WQASP,11,30/12/2009
2293,11/1/2010,66479,$ 86.61,AGFXK,18,11/1/2010
2702,5/2/2010,66479,$ 61.25,ZNWKV,4,5/2/2010
2945,21/2/2010,66479,$ 65.93,J37QM,18,22/2/2010
3217,8/3/2010,66479,$ 33.00,TCT53,18,8/3/2010
1235,11/9/2009,66768,$ 53.46,5NCS3,5,11/9/2009
2077,17/12/2009,66768,$ 183.76,KWMWB,5,18/12/2009
1238,11/9/2009,66777,$ 34.63,6Y7TY,5,11/9/2009
2256,7/1/2010,66777,$ 38.06,B7SGS,4,8/1/2010
1240,11/9/2009,67453,$ 4.61,PZUVE,5,11/9/2009
1241,14/9/2009,68962,$ 35.57,TWABU,4,15/9/2009
1298,23/9/2009,70788,$ 25.91,NZL2P,5,25/9/2009
1704,11/11/2009,70788,$ 36.77,FTPRY,15,13/11/2009
2069,16/12/2009,70788,$ 43.69,THN9A,15,18/12/2009
1260,17/9/2009,70857,$ 25.54,K8GP9,6,17/9/2009
1371,6/10/2009,71059,$ 36.51,5MECE,6,8/10/2009
2976,22/2/2010,71059,$ 23.62,Q5HVS,5,26/2/2010
1266,17/9/2009,71130,$ 25.14,4LY6R,5,18/9/2009
1311,24/9/2009,71130,$ 18.70,RBGXP,5,25/9/2009
1342,30/9/2009,72429,$ 23.01,4N93C,7,1/10/2009
1626,5/11/2009,72429,$ 19.00,AKVCE,5,6/11/2009
1274,20/9/2009,73087,$ 4.40,CCECJ,4,29/9/2009
2760,10/2/2010,73651,$ 13.08,4EML4,9,10/2/2010
1624,5/11/2009,74393,$ 47.82,ZL3TE,5,6/11/2009
2541,28/1/2010,74393,$ 62.89,CA3SD,5,29/1/2010
1322,28/9/2009,74435,$ 78.41,63TFN,3,29/9/2009
1364,5/10/2009,74435,$ 59.94,T2X54,3,6/10/2009
1407,12/10/2009,74435,$ 60.39,XFBSH,3,13/10/2009
1793,16/11/2009,74435,$ 116.18,QFZ54,3,17/11/2009
1297,23/9/2009,75134,$ 47.55,4SGL3,6,24/9/2009
1299,23/9/2009,75240,$ 5.92,LF8GP,6,24/9/2009
1510,23/10/2009,75547,$ 58.59,C3WX3,4,3/11/2009
1309,24/9/2009,75600,$ 64.35,XAZGD,5,25/9/2009
1340,30/9/2009,75600,$ 91.64,Z2N2G,5,2/10/2009
1537,27/10/2009,75600,$ 101.03,DUEML,5,30/10/2009
2017,11/12/2009,75600,$ 38.82,Q7PK4,5,11/12/2009
2088,18/12/2009,75600,$ 108.48,PNQ82,5,18/12/2009
2356,14/1/2010,75600,$ 77.79,2S68P,5,15/1/2010
2442,21/1/2010,75600,$ 103.82,C96M5,5,22/1/2010
2547,29/1/2010,75600,$ 203.07,3NMPH,5,29/1/2010
2690,5/2/2010,75600,$ 89.40,6F8HA,4,5/2/2010
2776,11/2/2010,75600,$ 104.20,CVBF9,5,12/2/2010
2801,12/2/2010,75600,$ 74.99,7YHST,5,12/2/2010
2916,18/2/2010,75600,$ 75.60,C6UHE,5,19/2/2010
3165,5/3/2010,75600,$ 91.72,HSDNL,5,5/3/2010
1308,24/9/2009,75603,$ 60.83,H3GSB,4,29/9/2009
1522,26/10/2009,75603,$ 93.56,3F5L6,11,28/10/2009
1310,24/9/2009,75629,$ 37.76,CVBGQ,4,29/9/2009
1343,30/9/2009,75649,$ 118.38,BCMDY,4,1/10/2009
1377,7/10/2009,75649,$ 94.17,SK6F5,4,8/10/2009
1421,14/10/2009,75649,$ 132.17,BEN8C,4,15/10/2009
1482,22/10/2009,75649,$ 174.36,GN6CT,4,22/10/2009
1556,29/10/2009,75649,$ 135.03,QXMG5,4,29/10/2009
1619,5/11/2009,75649,$ 212.53,5WNXU,4,5/11/2009
1745,12/11/2009,75649,$ 192.10,3VH9A,4,12/11/2009
1825,18/11/2009,75649,$ 197.89,99S66,4,19/11/2009
1894,30/11/2009,75649,$ 101.69,3YQGQ,4,30/11/2009
1958,6/12/2009,75649,$ 93.02,5HECV,4,7/12/2009
2062,15/12/2009,75649,$ 155.40,WFNR2,4,16/12/2009
2210,4/1/2010,75649,$ 260.71,MHCLW,4,4/1/2010
2302,11/1/2010,75649,$ 239.15,ZN353,4,11/1/2010
2477,25/1/2010,75649,$ 188.55,PXAWF,4,25/1/2010
2642,3/2/2010,75649,$ 258.42,W9C5T,4,3/2/2010
2849,15/2/2010,75649,$ 254.11,XBE29,4,15/2/2010
2994,23/2/2010,75649,$ 281.93,57XEK,4,23/2/2010
3129,3/3/2010,75649,$ 251.45,QBA5T,4,3/3/2010
1316,25/9/2009,75730,$ 70.84,9E8NJ,5,25/9/2009
1313,24/9/2009,75739,$ 72.74,7W4C7,5,25/9/2009
1352,1/10/2009,75739,$ 49.35,KUJUG,5,2/10/2009
1388,8/10/2009,75739,$ 53.50,KXUR8,5,9/10/2009
1500,23/10/2009,75739,$ 60.72,RK5CX,5,23/10/2009
1757,12/11/2009,75739,$ 66.59,56RGP,5,13/11/2009
2263,8/1/2010,75739,$ 61.11,Q2LVY,15,8/1/2010
2357,15/1/2010,75739,$ 35.62,334LT,15,15/1/2010
2445,22/1/2010,75739,$ 23.29,P76SY,15,22/1/2010
2552,29/1/2010,75739,$ 19.37,4FBT8,15,29/1/2010
2919,19/2/2010,75739,$ 21.75,YSDJD,15,19/2/2010
3163,4/3/2010,75739,$ 27.15,2PUP4,15,5/3/2010
1319,25/9/2009,76463,$ 2.76,9HHM4,4,29/9/2009
1328,29/9/2009,77026,$ 117.88,KT2V7,3,29/9/2009
1320,27/9/2009,77207,$ 30.62,PU3M6,4,29/9/2009
1321,27/9/2009,77555,$ 42.21,W46AK,4,29/9/2009
1554,29/10/2009,77915,$ 43.54,X68B2,6,29/10/2009
1323,28/9/2009,78451,$ 23.30,MKBLP,3,29/9/2009
1362,5/10/2009,78451,$ 84.84,US927,3,6/10/2009
1405,12/10/2009,78451,$ 83.62,F945F,3,13/10/2009
1449,19/10/2009,78451,$ 51.73,AHV9U,3,20/10/2009
1528,27/10/2009,78451,$ 58.78,4MJR6,3,27/10/2009
1577,2/11/2009,78451,$ 72.41,5HWEB,3,3/11/2009
1635,7/11/2009,78451,$ 63.12,XMDVX,3,10/11/2009
1785,15/11/2009,78451,$ 88.71,VBR7N,3,17/11/2009
1962,7/12/2009,78451,$ 74.73,HQ8MZ,3,8/12/2009
2096,19/12/2009,78451,$ 54.44,UHGJL,3,22/12/2009
2144,28/12/2009,78451,$ 69.20,667AR,3,29/12/2009
2205,4/1/2010,78451,$ 70.24,99VT7,3,5/1/2010
2310,11/1/2010,78451,$ 40.72,EHC43,3,12/1/2010
2384,18/1/2010,78451,$ 82.20,R2SAL,3,19/1/2010
2463,24/1/2010,78451,$ 73.45,Z8AM2,3,26/1/2010
2857,15/2/2010,78451,$ 52.07,KJAEN,3,16/2/2010
2982,22/2/2010,78451,$ 56.74,2TRDJ,3,23/2/2010
3099,1/3/2010,78451,$ 102.09,KX39B,3,2/3/2010
3206,8/3/2010,78451,$ 52.20,83A3T,3,9/3/2010
1334,29/9/2009,79512,$ 48.69,NSZL6,4,1/10/2009
1375,7/10/2009,79512,$ 63.09,R8XML,4,8/10/2009
1453,19/10/2009,79512,$ 42.23,HQEJH,4,20/10/2009
1516,26/10/2009,79512,$ 62.69,FC48F,4,27/10/2009
1642,9/11/2009,79512,$ 42.23,2XBPL,4,10/11/2009
2305,11/1/2010,79512,$ 58.93,2HLT2,4,12/1/2010
2380,17/1/2010,79512,$ 60.78,LHYUP,4,19/1/2010
2383,18/1/2010,79512,$ 5.06,QSM7N,4,19/1/2010
2533,28/1/2010,79512,$ 47.88,XJB8G,4,29/1/2010
2669,4/2/2010,79512,$ 56.01,KM443,4,4/2/2010
2746,9/2/2010,79512,$ 50.61,WRS5X,4,10/2/2010
2885,17/2/2010,79512,$ 73.97,MXZ2D,4,17/2/2010
3204,7/3/2010,79512,$ 53.79,D4EMB,4,9/3/2010
1335,30/9/2009,79570,$ 73.19,HN4JC,7,1/10/2009
1372,6/10/2009,79570,$ 54.92,JTRS9,7,8/10/2009
1475,21/10/2009,79570,$ 64.74,JJKU3,7,22/10/2009
1705,11/11/2009,79570,$ 126.91,8VVKZ,7,12/11/2009
1860,23/11/2009,79570,$ 27.32,ARKMB,7,24/11/2009
1408,12/10/2009,79637,$ 138.29,XHPGR,3,13/10/2009
1484,22/10/2009,79637,$ 129.17,VZKWU,6,22/10/2009
1566,29/10/2009,79637,$ 154.59,C5ZVN,5,30/10/2009
1595,3/11/2009,79637,$ 50.83,P4QX5,3,3/11/2009
1656,10/11/2009,79637,$ 108.16,RJX5L,3,10/11/2009
2468,25/1/2010,79637,$ 259.38,J8A5Z,15,25/1/2010
2782,11/2/2010,79637,$ 148.34,LF45M,6,11/2/2010
2928,19/2/2010,79637,$ 102.47,V3RYJ,15,19/2/2010
3181,5/3/2010,79637,$ 152.04,PSVE6,15,5/3/2010
1341,30/9/2009,80006,$ 97.87,D3EM2,6,1/10/2009
1422,14/10/2009,80006,$ 73.35,FXJ5M,6,15/10/2009
1479,22/10/2009,80006,$ 86.53,W8CSQ,6,22/10/2009
1548,28/10/2009,80006,$ 39.02,FPPPJ,6,29/10/2009
1736,12/11/2009,80006,$ 80.75,233AE,6,12/11/2009
2326,12/1/2010,80791,$ 135.23,CTHGC,4,13/1/2010
2657,3/2/2010,80791,$ 187.51,S3RDJ,4,5/2/2010
2977,22/2/2010,80791,$ 132.53,WNLK5,4,23/2/2010
1361,3/10/2009,81013,$ 78.37,JTS3W,3,6/10/2009
1445,17/10/2009,81013,$ 55.20,LYKPJ,3,20/10/2009
1518,26/10/2009,81013,$ 13.53,6TYU4,3,27/10/2009
1576,2/11/2009,81013,$ 20.47,2AVHW,3,3/11/2009
1802,17/11/2009,81013,$ 18.30,2MA4M,3,17/11/2009
1913,1/12/2009,81013,$ 28.11,FFJXD,3,1/12/2009
1985,8/12/2009,81013,$ 21.52,ZEWMH,3,8/12/2009
2059,15/12/2009,81013,$ 31.69,DV6EH,3,15/12/2009
2112,22/12/2009,81013,$ 16.93,X7S6P,3,22/12/2009
1401,11/10/2009,81453,$ 77.12,E9PC7,4,13/10/2009
1447,17/10/2009,81453,$ 80.56,G97DN,4,20/10/2009
1527,26/10/2009,81453,$ 60.54,34SD6,4,27/10/2009
1609,4/11/2009,81453,$ 69.91,4U4M7,4,5/11/2009
1768,13/11/2009,81453,$ 54.68,PV6L4,4,16/11/2009
1846,21/11/2009,81453,$ 107.74,6H2WN,4,23/11/2009
1929,3/12/2009,81453,$ 92.46,T5VP5,4,3/12/2009
2020,11/12/2009,81453,$ 56.71,2YE8P,4,11/12/2009
2188,2/1/2010,81453,$ 89.13,TDTVF,4,4/1/2010
2469,25/1/2010,81453,$ 37.67,3Y3FN,4,25/1/2010
2569,29/1/2010,81453,$ 53.76,HGGUG,4,1/2/2010
2852,15/2/2010,81453,$ 112.22,SX9DE,4,15/2/2010
2966,22/2/2010,81453,$ 94.19,D5Z3B,4,22/2/2010
3175,5/3/2010,81453,$ 56.37,AV56H,4,5/3/2010
1360,2/10/2009,81629,$ 25.80,BFT5J,4,6/10/2009
1368,6/10/2009,83462,$ 75.05,X4Q9W,3,6/10/2009
1369,6/10/2009,83561,$ 31.67,TNRKQ,3,6/10/2009
1406,12/10/2009,83561,$ 49.22,RNADC,3,13/10/2009
1529,27/10/2009,83561,$ 37.40,WLX5Q,3,27/10/2009
1585,2/11/2009,83561,$ 56.49,QJ2Y3,3,3/11/2009
1648,10/11/2009,83561,$ 31.95,K9KUN,3,10/11/2009
1912,1/12/2009,83561,$ 21.74,AN3Z7,3,1/12/2009
1995,8/12/2009,83561,$ 47.96,BBA4Y,9,9/12/2009
2116,22/12/2009,83561,$ 62.06,K7MDE,3,22/12/2009
2221,5/1/2010,83561,$ 30.68,ZUL3U,3,5/1/2010
2491,25/1/2010,83561,$ 49.11,LDF6V,3,26/1/2010
2694,5/2/2010,83561,$ 35.60,MESEQ,4,5/2/2010
2864,16/2/2010,83561,$ 18.04,3YEZZ,3,16/2/2010
2983,22/2/2010,83561,$ 63.26,M93RY,3,23/2/2010
1374,7/10/2009,84028,$ 77.47,YNSNR,5,9/10/2009
1434,16/10/2009,84028,$ 148.01,XHAXZ,5,16/10/2009
1495,22/10/2009,84028,$ 156.52,9JGHJ,5,23/10/2009
1564,29/10/2009,84028,$ 106.24,7QA8G,5,30/10/2009
1627,5/11/2009,84028,$ 94.52,9R8T6,5,6/11/2009
1756,12/11/2009,84028,$ 150.78,JKGDL,5,13/11/2009
3177,5/3/2010,84028,$ 125.66,4TRKR,5,5/3/2010
1416,13/10/2009,85204,$ 74.74,V59KK,4,15/10/2009
1373,7/10/2009,85510,$ 164.31,5E6H7,7,8/10/2009
1384,8/10/2009,86278,$ 5.51,7PDMD,4,13/10/2009
1458,19/10/2009,86307,$ 28.74,V3X9T,3,20/10/2009
1386,8/10/2009,86412,$ 12.80,Z3XF3,5,9/10/2009
1395,10/10/2009,87172,$ 8.16,UXC8J,4,15/10/2009
1452,19/10/2009,89010,$ 14.66,E9XAU,7,20/10/2009
1417,13/10/2009,89123,$ 11.25,7C4G9,4,15/10/2009
1418,14/10/2009,89359,$ 70.26,BEEPN,6,15/10/2009
1638,9/11/2009,89359,$ 47.07,NXAGP,3,10/11/2009
1430,15/10/2009,90419,$ 28.39,FAZ2G,3,20/10/2009
1444,16/10/2009,90848,$ 47.85,C5C23,4,20/10/2009
1573,1/11/2009,90848,$ 121.52,SN56M,4,3/11/2009
1719,11/11/2009,90848,$ 87.40,3J4NL,4,12/11/2009
1795,16/11/2009,90848,$ 37.52,WS8KC,4,17/11/2009
1899,30/11/2009,90848,$ 88.98,QUAMN,4,1/12/2009
1951,6/12/2009,90848,$ 133.13,RRCFW,18,7/12/2009
2076,16/12/2009,90848,$ 84.34,ZL7GR,15,18/12/2009
2132,23/12/2009,90848,$ 225.67,RSQVS,18,28/12/2009
2136,25/12/2009,90848,$ 18.56,VGA9H,18,28/12/2009
2280,10/1/2010,90848,$ 70.27,VGDVB,18,11/1/2010
2379,17/1/2010,90848,$ 59.28,38J88,18,18/1/2010
2465,24/1/2010,90848,$ 78.87,AYYZK,18,25/1/2010
2581,31/1/2010,90848,$ 105.20,TZ7XM,18,1/2/2010
2709,7/2/2010,90848,$ 30.02,4FXEC,18,8/2/2010
2847,15/2/2010,90848,$ 113.06,TXW8C,18,15/2/2010
2964,22/2/2010,90848,$ 128.01,J5LNF,18,22/2/2010
2965,22/2/2010,90848,$ 6.29,4SBM6,18,22/2/2010
3090,1/3/2010,90848,$ 28.38,Q2JF5,18,1/3/2010
3199,7/3/2010,90848,$ 75.68,BYVXG,18,8/3/2010
3201,7/3/2010,90848,$ 2.96,SSQXW,18,8/3/2010
1436,16/10/2009,90916,$ 14.80,6HB74,8,16/10/2009
1439,16/10/2009,90971,$ 81.57,8KPF9,5,16/10/2009
1472,21/10/2009,90971,$ 25.39,38XQ4,11,21/10/2009
1438,16/10/2009,90979,$ 6.44,NM4BD,8,16/10/2009
1446,17/10/2009,92802,$ 7.88,YLYBL,4,20/10/2009
1448,18/10/2009,93097,$ 20.45,9BX5C,7,22/10/2009
2528,28/1/2010,94734,$ 43.65,N5B8V,5,29/1/2010
2615,1/2/2010,94734,$ 97.81,52AQT,3,2/2/2010
2831,14/2/2010,94734,$ 61.07,DCMGY,4,15/2/2010
2157,28/12/2009,95448,$ 31.45,655L5,3,29/12/2009
2288,10/1/2010,95448,$ 38.30,GJW9W,15,11/1/2010
2398,18/1/2010,95448,$ 6.90,BSCS8,3,19/1/2010
2462,24/1/2010,95448,$ 23.22,A9XLC,15,25/1/2010
2611,1/2/2010,95448,$ 10.94,KCFLV,3,2/2/2010
2735,8/2/2010,95448,$ 28.70,AWTC7,3,9/2/2010
1455,19/10/2009,97042,$ 3.17,XUG2W,3,20/10/2009
1485,22/10/2009,97042,$ 4.58,VPFJU,6,22/10/2009
1630,6/11/2009,97042,$ 8.30,C636L,5,6/11/2009
1983,7/12/2009,97042,$ 17.50,2ERZR,3,8/12/2009
2169,30/12/2009,97042,$ 20.86,FLNFR,9,30/12/2009
3233,8/3/2010,97042,$ 24.16,96F6J,3,9/3/2010
1823,18/11/2009,97603,$ 40.51,CJUGT,6,19/11/2009
2340,13/1/2010,97603,$ 35.23,NRTNF,5,15/1/2010
1526,26/10/2009,97865,$ 48.82,XBJFU,3,27/10/2009
1833,19/11/2009,97865,$ 32.80,MQ8R7,5,20/11/2009
1581,2/11/2009,99036,$ 16.41,MKSRW,9,4/11/2009
1815,18/11/2009,99036,$ 9.03,D6ZS7,9,18/11/2009
1902,30/11/2009,99036,$ 26.70,KR8TF,9,2/12/2009
2509,26/1/2010,99036,$ 24.89,GM2XU,9,27/1/2010
2636,3/2/2010,99390,$ 39.55,H9CRA,9,3/2/2010
2768,10/2/2010,99390,$ 62.97,2F9A9,9,10/2/2010
2881,17/2/2010,99390,$ 58.24,UBFSE,9,17/2/2010
3010,24/2/2010,99390,$ 31.99,5WRXD,9,24/2/2010
1480,22/10/2009,99601,$ 77.08,CMXFV,4,22/10/2009
2291,11/1/2010,99601,$ 184.32,HT8RD,4,11/1/2010
1488,22/10/2009,99880,$ 35.06,V37V9,7,22/10/2009
2654,3/2/2010,99914,$ 47.05,YFPME,6,4/2/2010
1493,22/10/2009,100264,$ 18.90,QSDZ5,5,23/10/2009
1494,22/10/2009,100269,$ 35.21,KGG5W,4,23/10/2009
2213,4/1/2010,100269,$ 48.26,PKQXM,11,6/1/2010
1617,5/11/2009,100580,$ 25.75,JD2SV,7,10/11/2009
1767,13/11/2009,100580,$ 20.22,FCA6Y,7,17/11/2009
1503,23/10/2009,100720,$ 181.21,PL7P8,3,27/10/2009
1592,3/11/2009,100720,$ 103.54,5UBAY,3,3/11/2009
1866,23/11/2009,100720,$ 208.59,ZCRFS,3,24/11/2009
1908,1/12/2009,100720,$ 153.28,PGG4Z,3,1/12/2009
1989,8/12/2009,100720,$ 527.16,UE29C,3,8/12/2009
2066,15/12/2009,100720,$ 456.35,V9GS3,9,16/12/2009
2126,23/12/2009,100720,$ 200.17,57A8G,9,23/12/2009
2313,11/1/2010,100720,$ 172.13,KN5YX,3,12/1/2010
2492,26/1/2010,100720,$ 160.01,Z93WU,3,26/1/2010
2618,2/2/2010,100720,$ 61.60,F89XY,3,2/2/2010
2716,8/2/2010,100720,$ 91.37,3EC2F,3,9/2/2010
3073,28/2/2010,100720,$ 185.02,Q6F7A,3,2/3/2010
1506,23/10/2009,101048,$ 94.25,TLFD8,5,23/10/2009
1507,23/10/2009,101054,$ 36.59,5XAH8,5,23/10/2009
1531,27/10/2009,101284,$ 51.14,F3T8F,4,27/10/2009
1541,27/10/2009,101284,$ 26.40,AYSAS,4,28/10/2009
1771,14/11/2009,101284,$ 37.14,87BER,4,16/11/2009
1772,14/11/2009,101284,$ 42.24,A3ZEA,4,16/11/2009
1824,18/11/2009,101939,$ 6.16,BN6AP,6,19/11/2009
2129,23/12/2009,101939,$ 32.98,JD2VR,5,23/12/2009
2130,23/12/2009,101939,$ 3.14,L496C,5,23/12/2009
2335,13/1/2010,101939,$ 13.14,8R28F,9,13/1/2010
2779,11/2/2010,101939,$ 14.16,4A8V2,6,11/2/2010
2900,17/2/2010,101939,$ 5.64,KYWEB,6,18/2/2010
1558,29/10/2009,101944,$ 16.32,HTYF7,7,29/10/2009
1618,5/11/2009,101944,$ 17.72,HT5RA,6,5/11/2009
1632,6/11/2009,101944,$ 23.32,AEMF6,5,6/11/2009
1668,10/11/2009,101944,$ 14.75,CNEGN,3,10/11/2009
1674,10/11/2009,101944,$ 12.13,3G74W,14,11/11/2009
1701,11/11/2009,101944,$ 10.53,AZ8GX,14,11/11/2009
1844,20/11/2009,101944,$ 16.36,X3CV2,15,20/11/2009
1880,25/11/2009,101944,$ 6.10,NFPH4,9,25/11/2009
1922,2/12/2009,101944,$ 7.74,B63XA,11,2/12/2009
2229,5/1/2010,101944,$ 19.36,BWKHL,7,5/1/2010
2271,8/1/2010,101944,$ 25.67,JNNRF,19,8/1/2010
2418,20/1/2010,101944,$ 24.85,EA6DE,11,20/1/2010
2624,2/2/2010,101944,$ 37.24,RLFFF,7,2/2/2010
2699,5/2/2010,101944,$ 4.21,UXRQV,19,5/2/2010
2815,12/2/2010,101944,$ 43.33,DNMY2,19,12/2/2010
2816,12/2/2010,101944,$ 19.46,UAVT9,19,12/2/2010
2932,19/2/2010,101944,$ 29.89,3XY6Y,19,19/2/2010
3044,26/2/2010,101944,$ 36.03,A9MSQ,19,26/2/2010
3182,5/3/2010,101944,$ 51.00,XFRNW,19,5/3/2010
1629,6/11/2009,101947,$ 27.12,SVCCZ,5,6/11/2009
1732,11/11/2009,101947,$ 17.71,HJLN7,6,12/11/2009
1835,19/11/2009,101947,$ 23.77,QUSSN,5,20/11/2009
1925,2/12/2009,101947,$ 16.67,JDSRG,7,3/12/2009
1949,6/12/2009,101947,$ 49.59,YBFZG,18,7/12/2009
2026,13/12/2009,101947,$ 48.03,J4L55,15,14/12/2009
2037,14/12/2009,101947,$ 18.74,JVUTD,15,14/12/2009
2159,29/12/2009,101947,$ 18.83,UB79R,3,29/12/2009
2253,7/1/2010,101947,$ 13.21,8Y8Q2,5,8/1/2010
2407,19/1/2010,101947,$ 22.82,RMLRC,3,19/1/2010
2428,21/1/2010,101947,$ 472.32,PF5CC,6,21/1/2010
2475,25/1/2010,101947,$ 30.91,KRAXD,15,25/1/2010
2523,27/1/2010,101947,$ 49.20,QQW3G,6,28/1/2010
2600,1/2/2010,101947,$ 31.55,3DPRP,3,2/2/2010
2777,11/2/2010,101947,$ 22.50,UZVJF,6,11/2/2010
2863,16/2/2010,101947,$ 31.21,FUF3H,3,16/2/2010
2901,18/2/2010,101947,$ 10.88,THSD5,4,18/2/2010
2923,19/2/2010,101947,$ 30.13,HHJAZ,5,19/2/2010
3006,24/2/2010,101947,$ 23.33,8W54T,9,24/2/2010
3142,3/3/2010,101947,$ 9.79,NSTK5,6,4/3/2010
3191,6/3/2010,101947,$ 20.99,TADUA,15,8/3/2010
1515,24/10/2009,103227,$ 24.95,AE8X4,9,28/10/2009
1532,27/10/2009,103714,$ 123.36,G6FED,3,27/10/2009
1521,26/10/2009,104602,$ 40.50,KVW3W,12,28/10/2009
1729,11/11/2009,104602,$ 40.10,X4NZZ,12,12/11/2009
1915,1/12/2009,104602,$ 17.58,BUUSY,12,2/12/2009
1523,26/10/2009,105321,$ 62.27,K6AWF,7,27/10/2009
2053,15/12/2009,105321,$ 28.59,EV9XJ,7,15/12/2009
2182,30/12/2009,105321,$ 34.75,9TGD7,7,31/12/2009
2311,11/1/2010,105321,$ 21.95,E3HUN,7,12/1/2010
2394,18/1/2010,105321,$ 20.11,AZ2CM,7,19/1/2010
2527,28/1/2010,105321,$ 27.55,VVE6N,7,28/1/2010
2772,10/2/2010,105321,$ 35.71,6RTRE,7,11/2/2010
2904,18/2/2010,105321,$ 43.57,R5298,7,18/2/2010
3147,4/3/2010,105321,$ 29.83,LNGVV,7,4/3/2010
1538,27/10/2009,107271,$ 22.04,CDF43,7,29/10/2009
1603,4/11/2009,107970,$ 31.57,ZNE28,7,5/11/2009
1820,18/11/2009,107970,$ 43.64,DCTWS,7,19/11/2009
1543,28/10/2009,108062,$ 27.35,XE478,9,28/10/2009
1919,2/12/2009,108062,$ 29.76,RMRTC,9,2/12/2009
2337,13/1/2010,108062,$ 69.75,KDNJJ,9,13/1/2010
2338,13/1/2010,108062,$ 8.99,MKGPR,9,13/1/2010
2419,20/1/2010,108062,$ 62.65,FF6Y8,9,20/1/2010
2516,27/1/2010,108062,$ 68.24,7ZU9E,9,27/1/2010
2765,10/2/2010,108062,$ 41.20,ESH8B,9,10/2/2010
3011,24/2/2010,108062,$ 81.89,X4B3D,9,24/2/2010
1553,29/10/2009,108734,$ 94.69,AD4PZ,7,29/10/2009
1586,3/11/2009,108734,$ 51.83,HDFP3,7,3/11/2009
1606,4/11/2009,108734,$ 95.00,TMPYX,7,5/11/2009
2225,5/1/2010,108734,$ 138.42,ASJPA,7,5/1/2010
2660,4/2/2010,108734,$ 43.25,MAUCP,7,4/2/2010
1546,28/10/2009,108736,$ 41.36,4EYPZ,7,29/10/2009
2156,28/12/2009,108736,$ 25.43,6YQJD,7,29/12/2009
1550,28/10/2009,109150,$ 49.46,HL47D,7,29/10/2009
1559,29/10/2009,109787,$ 37.20,D4K7Y,5,30/10/2009
1560,29/10/2009,109859,$ 39.94,JYUX9,5,30/10/2009
1854,22/11/2009,109859,$ 30.70,23393,7,24/11/2009
1570,30/10/2009,110795,$ 79.95,4H6UG,4,3/11/2009
1571,31/10/2009,113262,$ 20.91,S3XP9,3,3/11/2009
1574,2/11/2009,114774,$ 13.51,KNJJ8,7,3/11/2009
1947,5/12/2009,114774,$ 5.36,4DWGX,7,8/12/2009
2047,14/12/2009,114774,$ 9.76,R6297,7,15/12/2009
2097,20/12/2009,114774,$ 10.52,9G2CN,7,22/12/2009
2104,21/12/2009,114774,$ 13.56,Z2PAS,7,22/12/2009
2190,2/1/2010,114774,$ 31.66,VM6GT,7,5/1/2010
2661,4/2/2010,114774,$ 28.06,QJVWJ,7,4/2/2010
2985,22/2/2010,114774,$ 15.22,WEEKF,7,23/2/2010
1575,2/11/2009,114804,$ 35.82,CPPRC,3,3/11/2009
1578,2/11/2009,115599,$ 81.90,MUCKM,4,19/11/2009
1580,2/11/2009,115671,$ 123.12,MAXZU,3,3/11/2009
1799,17/11/2009,115671,$ 106.03,JDHFM,3,17/11/2009
2160,29/12/2009,115671,$ 114.95,5RAYK,3,29/12/2009
1584,2/11/2009,115791,$ 2.05,Y4GKG,6,5/11/2009
1598,3/11/2009,116373,$ 14.72,6KP6W,7,5/11/2009
1608,4/11/2009,116373,$ 10.81,ZHUP4,7,5/11/2009
1728,11/11/2009,116373,$ 23.33,SPDLX,6,12/11/2009
1783,15/11/2009,116373,$ 23.84,THKQD,15,16/11/2009
1849,21/11/2009,116373,$ 25.93,CVVYP,15,23/11/2009
1881,28/11/2009,116373,$ 26.16,KFN83,5,30/11/2009
2003,9/12/2009,116373,$ 46.59,YUPZR,7,10/12/2009
2082,17/12/2009,116373,$ 17.06,LW3H2,5,18/12/2009
1599,4/11/2009,116454,$ 90.50,TLJCH,4,4/11/2009
1602,4/11/2009,116490,$ 26.00,3J3S6,9,4/11/2009
2961,22/2/2010,118028,$ 70.05,DLUUK,18,22/2/2010
1628,6/11/2009,118975,$ 18.97,TUYXT,5,6/11/2009
1639,9/11/2009,120470,$ 18.43,44KTU,7,10/11/2009
1834,19/11/2009,120470,$ 19.13,FN6FW,15,20/11/2009
1941,4/12/2009,120470,$ 23.37,8DKB8,15,4/12/2009
2680,4/2/2010,120470,$ 29.69,G4C6F,15,5/2/2010
2682,4/2/2010,120470,$ 10.02,SKYYW,15,5/2/2010
1634,7/11/2009,125168,$ 47.66,5WRRZ,7,10/11/2009
3072,28/2/2010,125168,$ 60.92,P7QVH,7,2/3/2010
